solar_power,solar_seas_ind,wind_power,wind_std,offshore_wind_potential,hydro_potential,geothermal_potential,evi,res_area,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0,st_0.8_const_ass,st_1_const_ass,st_1.2_const_ass,st_1.4_const_ass,st_0.8_thr_0.5,st_1_thr_0.5,st_1.2_thr_0.5,st_1.4_thr_0.5,fuz_1.5_entropy,fuz_1.8_entropy,fuz_2.1_entropy,fuz_2.4_entropy,fuz_2.7_entropy,fuz_3.0_entropy,fuz_1.5_gap,fuz_1.8_gap,fuz_2.1_gap,fuz_2.4_gap,fuz_2.7_gap,fuz_3.0_gap
0.6809036428820269,-0.3272664389979273,-0.9238407607517548,0.1282698516716149,0.0,0.0,0.0,-0.1436040986893516,0.2389376564055279,0.0010838567207875,0.997406268714396,0.0015098745648166,1,0.0151751115660953,0.9705385980125858,0.014286290421319,1,0.0466357763959646,0.9114326040602856,0.0419316195437498,1,0.7776406105503265,0.1561869393664603,0.0661724500832132,0,0.2471801475985351,0.0907767452504755,0.6620431071509892,2,0.112822224659778,0.3006700267371483,0.5865077486030736,2,1.0,1.0,1.0,0.985,0.9917598475222363,0.9864104193138501,0.9776819923371647,0.9458547557840618,0.018020769514403893,0.13951474481110496,0.32811936293663635,0.6055391095954961,0.7612481577948709,0.8378223149080667,0.9958963941495794,0.9553634864464905,0.864796827664321,0.6214536711838662,0.4148629595524541,0.2858377218659253
0.4457756944230086,-0.3452995268369321,-1.154278163427574,0.4145016964647463,0.0,0.0,0.0,0.2087359017314519,0.8608062923444507,0.0029229646523113,0.992980152202767,0.0040968831449217,1,0.0281430604737622,0.9456057141473496,0.026251225378888,1,0.0701520416510724,0.8659673891389256,0.0638805692100021,1,0.7201798246851854,0.1925223163116076,0.0872978590032069,0,0.2741260935890919,0.1107375930540838,0.6151363133568242,2,0.1320174016008424,0.3180535041107748,0.5499290942883828,2,1.0,1.0,1.0,0.995,0.9917598475222363,0.9864104193138501,0.9776819923371647,0.9554241645244215,0.042393337208316346,0.22658260524581114,0.4430487610233014,0.6976625481134643,0.8168076823735901,0.874277649520166,0.9888832690578453,0.9174626536735874,0.7958153474878532,0.5276575083735777,0.34101021976773227,0.23187559017760795
0.576501404500576,-0.3395264522226658,-1.077507983832552,0.3451702477445643,0.0,0.0,0.0,0.1883910505084588,0.8608062923444507,0.0026647691507701,0.993576928248205,0.0037583026010247,1,0.0267228722116248,0.9484417206142104,0.0248354071741647,1,0.0676133294256976,0.8706699103354325,0.0617167602388698,1,0.7255237798411813,0.1890408210614189,0.0854353990973997,0,0.2717943889224229,0.109082011050551,0.619123600027026,2,0.1304724481298015,0.3166195911772111,0.5529079606929872,2,1.0,1.0,0.995,0.975,0.9917598475222363,0.9864104193138501,0.9727394636015325,0.9364974293059126,0.039307543589944885,0.21734793198360325,0.4320191673713014,0.6898393396949675,0.8124761400651137,0.8715378667730544,0.9898186256471803,0.9217188484025856,0.8030565809097349,0.5364829587797624,0.34732921110460313,0.2362883695157761
0.4607820223926344,-0.3569787109538018,-1.0503524434984968,0.3542877621688095,0.0,6.881483917198257,0.0,0.4532538483354074,0.8588065678909911,0.000548849029911,0.0022846946956849,0.997166456274404,2,0.9695581887193752,0.0211282327543949,0.0093135785262299,0,0.033069152169955,0.0556079654829059,0.9113228823471388,2,0.0934740855667634,0.0812234159468118,0.8253024984864247,2,0.1196852795666851,0.7534152424317289,0.1268994780015859,1,0.6959570545859891,0.1497620834069999,0.1542808620070109,0,1.0,1.0,1.0,0.985,0.9968103448275861,0.9919683908045979,0.9842528735632183,0.9591235632183908,0.018973513693981137,0.14110643402453218,0.32589908569465076,0.5315053035078018,0.6638974544654894,0.7509145859334808,0.9948817615787191,0.9484299559649803,0.8557149168642328,0.7318284129196613,0.6265157644301429,0.5416761925789781
0.9101393035264658,-0.3236842494484437,-1.077507983832552,0.3451702477445643,0.0,0.0,0.0,0.6601916712331343,-0.388428545998086,0.0025703354237229,0.9935192570029232,0.0039104075733538,1,0.0275763328620505,0.9480332064869688,0.0243904606509805,1,0.0668156989859344,0.8698198557460476,0.0633644452680178,1,0.7246941084619513,0.1875579706921734,0.0877479208458754,0,0.2705330111639195,0.1117393478506596,0.6177276409854208,2,0.133196016733558,0.3153940719405643,0.5514099113258777,2,1.0,1.0,0.995,0.985,0.9917598475222363,0.9864104193138501,0.9727266922094508,0.945694087403599,0.03956646023520751,0.21862948865619156,0.43410879384693096,0.6924928117493998,0.8156971364711414,0.8744661617632424,0.9896088494295694,0.9204568736249182,0.8030041567601132,0.5371361377697779,0.3471946298215013,0.2360158393853134
0.6916272362868273,-0.3270998573341996,-1.020150241024599,0.3558514742999649,0.0,0.0,0.0,-0.0275494037394683,0.0164410602187593,0.0012856762690974,0.9968646904353636,0.0018496332955389,1,0.0171624807215049,0.967033816056586,0.0158037032219089,1,0.0496987137824689,0.9047946386366584,0.0455066475808726,1,0.7710603016823623,0.159384403440213,0.0695552948774247,0,0.2483820642944016,0.0942900976769987,0.6573278380285996,2,0.1165005105723973,0.3007497649926529,0.5827497244349498,2,1.0,1.0,1.0,0.995,0.9917598475222363,0.9864104193138501,0.9776819923371647,0.9555526992287917,0.021233849846205313,0.15267329057588097,0.34617991375606627,0.6176657490613896,0.7686011095861969,0.8433247737189496,0.9950150571398247,0.9498713353350811,0.8550959248541895,0.6116758982421493,0.40894577373419805,0.2819999594422969
0.9447133892781712,-0.3070222310379411,-0.9085355023230164,0.0502158645110067,0.0,0.0,0.0,0.3129345119924803,-0.2059805704035422,0.0014361822571078,0.9964725690286658,0.0020912487142263,1,0.0187411854134636,0.9641450843558212,0.0171137302307152,1,0.0528116716857698,0.8984926501752635,0.0486956781389665,1,0.7591438313928011,0.1672575670581204,0.0735986015490784,0,0.2562927817672209,0.098221242802761,0.6454859754300181,2,0.120126549344866,0.3067606601084222,0.5731127905467118,2,1.0,1.0,1.0,1.0,0.9917598475222363,0.9864104193138501,0.9776819923371647,0.9602313624678662,0.023507026683401367,0.1632560439610109,0.36287456279573205,0.6374536123523856,0.7822724907227542,0.8520793217885749,0.9943813203144395,0.9454038989423577,0.8456809784894936,0.5918862643346807,0.38919319366279714,0.26635213043828965
1.0069373949931877,-0.301158729747377,-0.9010568749205704,0.0142039296862072,0.0,0.0,0.0,0.197862786560781,-1.2752842091085732,0.0036225068482194,0.9910747011434572,0.0053027920083233,1,0.0345194449647541,0.9341491782174977,0.0313313768177484,1,0.0814518711000607,0.8428452461190773,0.075702882780862,1,0.6772002814615651,0.2214813253628233,0.1013183931756116,0,0.3028561866017933,0.1230803473433467,0.5740634660548599,2,0.1426261610748081,0.3402279082071885,0.5171459307180033,2,1.0,1.0,1.0,0.995,0.9917598475222363,0.9864104193138501,0.9776819923371647,0.9555012853470437,0.05191100299428851,0.2624571997705969,0.49494052855045395,0.7553133963599247,0.8540029310483158,0.8971347794302665,0.9857719091351339,0.8996297332527435,0.7613933750190166,0.4557189560987418,0.2712072794530666,0.1769180225108148
0.7357933774600814,-0.1937045011000074,-1.243313627722711,-0.1833947017173196,0.0,7.838066193671564,0.0,0.493525031163903,-0.5083484590733406,0.0006997929579875,0.0022466313867832,0.9970535756552292,2,0.9670388477004248,0.021754913454075,0.0112062388455002,0,0.0384492430978269,0.058174729931973,0.9033760269702,2,0.09661353786008,0.087705072825394,0.8156813893145258,2,0.1265110426759774,0.7425521198390554,0.1309368374849672,1,0.6841410980144406,0.1567960800679063,0.1590628219176532,0,1.0,1.0,1.0,0.995,0.9968103448275861,0.9919683908045979,0.9842528735632183,0.9689224137931035,0.01977637456760721,0.15111632021134402,0.34821026994107857,0.5510804658426247,0.6815705172155154,0.7670013362248169,0.9948069442684461,0.9452839342463498,0.845201297038227,0.7190678514544458,0.6116152823540882,0.5250782760967874
0.6397043713702375,-0.2801497492774818,-0.657729056730157,-0.0372016112466126,0.0,0.0,0.0,0.4848824828773297,-0.1174469927182951,0.0007185106105817,0.9983113459149178,0.0009701434745004,1,0.0111991143435101,0.978026021759582,0.010774863896908,1,0.0375618477842147,0.9292739583799228,0.0331641938358624,1,0.8111323733142639,0.1339590389945147,0.0549085876912213,0,0.2249459847866365,0.0795173299746341,0.6955366852387292,2,0.1022821282849195,0.2833856983974996,0.6143321733175809,2,1.0,1.0,1.0,1.0,0.9917598475222363,0.9864104193138501,0.9776819923371647,0.9602313624678662,0.012396515709421107,0.11000444817564606,0.27707655036735696,0.5447110048657567,0.71858449461194,0.809980130784274,0.9973412024404174,0.9668269074160719,0.8917121105957081,0.6771733343197492,0.4705907004520927,0.33094647492008133
1.1259358559956971,-0.2303642388679566,-1.0392444090286002,0.05252504341946,0.0,0.0,0.0,0.527662117486727,0.3188200170519309,0.0027363953899158,0.993277115405828,0.0039864892042562,1,0.028048650825066,0.9464395167424284,0.0255118324325054,1,0.0692499044634775,0.8664520484763112,0.0642980470602111,1,0.7175549052755156,0.193616635786693,0.0888284589377914,0,0.2766244684303057,0.112452487934993,0.6109230436347012,2,0.1335934096656823,0.3203022960293692,0.5461042943049484,2,1.0,1.0,1.0,0.975,0.9917598475222363,0.9864104193138501,0.9776819923371647,0.9364203084832905,0.040844935448538594,0.22385834022696813,0.44196897783352285,0.7018972751429005,0.8212867869391712,0.8774174953851708,0.9892906262015718,0.9183908659173624,0.7972021440128337,0.5239382694888226,0.3342985752043955,0.22580199827557923
1.084236520542751,-0.2099932254412846,-1.0392444090286002,0.05252504341946,0.0,6.206381352048433,0.0,0.3354730829150227,0.4241191089837901,0.0008864955816891,0.0046355300209287,0.9944779743973824,2,0.9559660302084088,0.0317805546510512,0.01225341514054,0,0.0394473484342068,0.0724901674398334,0.8880624841259596,2,0.1124630394333005,0.0950037846401079,0.7925331759265916,2,0.1350019547131006,0.7202083781611625,0.1447896671257368,1,0.6655696777562933,0.1642402215293416,0.1701901007143651,0,1.0,0.995,0.99,0.97,0.9968103448275861,0.9870402298850575,0.9746120689655173,0.9455316091954021,0.03335900252539602,0.18805253566305397,0.38520041507274844,0.594978363595825,0.7159231277061018,0.7910236856489425,0.9898424443764537,0.9241854755573575,0.8155723166861262,0.6800701364932911,0.5754187110354256,0.49537957704192814
1.1699661773330814,-0.2205157661012743,-1.0392444090286002,0.05252504341946,0.0,6.117281056010516,0.0,0.7318575219495899,0.2354396229848969,0.0012528472055183,0.0067954834872053,0.9919516693072764,2,0.9446432227638876,0.0402092131476903,0.0151475640884219,0,0.0456231895187465,0.0852810657887463,0.8690957446925072,2,0.1260129301845529,0.1053590689670138,0.7686280008484332,2,0.1460023908313063,0.6963520901268081,0.1576455190418855,1,0.6432554532974221,0.1747777596597126,0.1819667870428652,0,1.0,0.995,0.99,0.97,0.9968103448275861,0.9870114942528736,0.9743821839080459,0.9445689655172415,0.04579180373186357,0.22435688243870142,0.43030219822274524,0.6375138992622293,0.7501945686169158,0.818055777627769,0.9851561858200711,0.9044340096161972,0.7838146789037609,0.6426150706638802,0.5387065710849226,0.4612886662545569
0.8780373151769855,-0.1612220850965835,-1.3214059526705189,0.4177467235824827,0.0,6.933890949843541,0.0,0.5052219875914294,-0.52187481486246,0.0004567475659957,0.0018672679538235,0.9976759844801808,2,0.9728417592128747,0.0187822610350831,0.0083759797520419,0,0.0309525964640646,0.0516207006369108,0.9174267028990246,2,0.089108282814576,0.0778123906711817,0.8330793265142422,2,0.1162916831729859,0.7608447156809263,0.1228636011460876,1,0.7024733552609457,0.1467485286424838,0.1507781160965703,0,1.0,1.0,0.995,0.995,0.9968103448275861,0.9919683908045979,0.9794109195402299,0.9689080459770116,0.01599007891551604,0.12879864807975608,0.30914530312496785,0.5154574399383794,0.6515344802898605,0.7418053847615912,0.9958087165263573,0.9540594981777917,0.8658060022621138,0.7439710436996663,0.6379811145348386,0.5516952391643754
0.4217779169294137,-0.1727260154406965,-1.2762241705609711,-0.2585647969708396,0.0,6.41070079471173,0.0,0.5391079957129338,-0.2685090192093643,0.0004369833349239,0.0019988710233569,0.997564145641719,2,0.97290665893425,0.0190971016283144,0.0079962394374355,0,0.029569615525131,0.0512408294888655,0.9191895549860036,2,0.0878355873759764,0.0764767538163194,0.8356876588077041,2,0.1142760676904785,0.7652651321989725,0.120458800110549,1,0.7084751446678068,0.1439923770302663,0.1475324783019269,0,1.0,1.0,1.0,0.99,0.9968103448275861,0.9919683908045979,0.9842528735632183,0.9642528735632184,0.016599622272704954,0.1282759849837482,0.30385255383013304,0.5099631155918697,0.6440478841026439,0.7332518651634354,0.9955652746183621,0.9538095573059356,0.8679487254971381,0.7478520714317277,0.6448063320884235,0.5609426663658799
0.4680386821948136,-0.1869589366949011,-1.314951012003141,0.0074813846427871,0.0,8.199603944506684,2.2803722781946085,0.6437097443277012,-1.6591977278123515,0.0065422820650366,0.0177188276450147,0.9757388902899486,2,0.8843400001472976,0.0736041589472265,0.0420558409054759,0,0.0919951272193545,0.1296744621741671,0.7783304106064783,2,0.1675679342159835,0.1570086059698799,0.6754234598141364,2,0.1927374307393419,0.6111038673633178,0.1961587018973404,1,0.5660846123103248,0.2165239665853999,0.2173914211042751,0,1.0,1.0,1.0,0.995,0.9968103448275861,0.9919683908045979,0.9842528735632183,0.96875,0.11681181644577679,0.3950433019263546,0.6184572041748039,0.778326120105602,0.8536214002291159,0.8967254328435758,0.958020062644934,0.8107358412000711,0.6486559484323112,0.507855525598153,0.4149451654659774,0.3486931912060497
0.8074215838885931,-0.1467048979746171,-1.3235585752445345,0.3883176010960544,0.0,6.092581968681742,0.0,0.6091442633983102,-0.818570859084088,0.0010530165726648,0.0055036727179066,0.9934433107094286,2,0.9506736264080268,0.035597927308937,0.013728446283036,0,0.0429034711869032,0.0788292219213861,0.8782673068917106,2,0.1194270902132234,0.1008109005506999,0.7797620092360765,2,0.1411816285345491,0.7072317869116196,0.1515865845538314,1,0.6532150409244859,0.1702324893764862,0.1765524696990278,0,1.0,1.0,0.99,0.975,0.9968103448275861,0.9919683908045979,0.9745545977011494,0.9497270114942529,0.03858204145396169,0.20543785583757856,0.4090258353137214,0.6181240025544722,0.7348891487254918,0.8062435548113398,0.987939637991522,0.9150756990990898,0.7994380849703245,0.6603349190228531,0.5556452023577882,0.4766625712254581
